"idequivalence_relationship"	"equivalence_term"	"term_descritor_idterm_descritor"
"5206"	8999	"Large Lymphoid Lymphoma, Diffuse"	16526
"5207"	9000	"Large-Cell Lymphoma, Diffuse"	16526
"5208"	9001	"Lymphoma, Diffuse Large-Cell"	16526
"5209"	9002	"Lymphoma, Histiocytic"	16526
"5210"	9003	"Lymphoma, Large Cell, Diffuse"	16526
"5211"	9004	"Lymphoma, Large Lymphoid, Diffuse"	16526
"5212"	9005	"Lymphoma, Large-Cell, Diffuse"	16526
"5213"	9006	"Diffuse Histiocytic Lymphoma"	16526
"5214"	9007	"Diffuse Histiocytic Lymphomas"	16526
"5215"	9008	"Diffuse Large Cell Lymphoma"	16526
"5216"	9009	"DLCL"	16526
"5217"	9010	"Histiocytic Lymphomas"	16526
"5218"	9011	"Histiocytic Lymphomas, Diffuse"	16526
"5219"	9012	"Large Cell Lymphoma, Diffuse"	16526
"5220"	9013	"Large-Cell Lymphomas, Diffuse"	16526
"5221"	9014	"Lymphoma, Diffuse Histiocytic"	16526
"5222"	9015	"Lymphoma, Diffuse Large Cell"	16526
"5223"	9016	"Lymphomas, Diffuse Histiocytic"	16526
"5224"	9017	"Lymphomas, Diffuse Large-Cell"	16526
"5225"	9018	"Lymphomas, Histiocytic"	16526
"5226"	9019	"Peripheral T-Cell Lymphoma"	16528
"5227"	9020	"T-Cell Lymphoma, Peripheral"	16528
"5228"	9021	"Lymphoma, T Cell, Peripheral"	16528
"5229"	9022	"Lymphoma, Peripheral T-Cell"	16528
"5230"	9023	"Lymphomas, Peripheral T-Cell"	16528
"5231"	9024	"Peripheral T Cell Lymphoma"	16528
"5232"	9025	"Peripheral T-Cell Lymphomas"	16528
"5233"	9026	"T Cell Lymphoma, Peripheral"	16528
"5234"	9027	"T-Cell Lymphomas, Peripheral"	16528
"5235"	9028	"Anaplastic Large-Cell Lymphoma"	17637
"5236"	9029	"ALCL"	17637
"5237"	9030	"Lymphoma, Large-Cell, Ki-1"	17637
"5238"	9031	"CD30+ Anaplastic Large-Cell Lymphoma"	17637
"5239"	9032	"Ki-1 Lymphoma"	17637
"5240"	9033	"Systemic Anaplastic Large-Cell Lymphoma"	17637
"5241"	9034	"Anaplastic Large Cell Lymphoma"	17637
"5242"	9035	"Anaplastic Large-Cell Lymphomas"	17637
"5243"	9036	"CD30 Positive Anaplastic Large Cell Lymphoma"	17637
"5244"	9037	"CD30+ Anaplastic Large Cell Lymphoma"	17637
"5245"	9038	"Ki 1 Lymphoma"	17637
"5246"	9039	"Ki-1 Lymphomas"	17637
"5247"	9040	"Large-Cell Lymphoma, Anaplastic"	17637
"5248"	9041	"Large-Cell Lymphomas, Anaplastic"	17637
"5249"	9042	"Lymphoma, Anaplastic Large-Cell"	17637
"5250"	9043	"Lymphoma, Ki-1"	17637
"5251"	9044	"Lymphomas, Anaplastic Large-Cell"	17637
"5252"	9045	"Lymphomas, Ki-1"	17637
"5253"	9046	"Systemic Anaplastic Large Cell Lymphoma"	17637
"5254"	9047	"Lymphomatoid Papuloses"	17640
"5255"	9048	"Papuloses, Lymphomatoid"	17640
"5256"	9049	"Papulosis, Lymphomatoid"	17640
"5257"	9050	"Lymphoma, Mucosa-Associated Lymphoid Tissue"	18251
"5258"	9051	"MALT Lymphoma"	18251
"5259"	9052	"Marginal Zone B-Cell Lymphoma"	18251
"5260"	9053	"Lymphoma of Mucosa-Associated Lymphoid Tissue"	18251
"5261"	9054	"Mucosa-Associated Lymphoid Tissue Lymphoma"	18251
"5262"	9055	"Lymphoma of Mucosa Associated Lymphoid Tissue"	18251
"5263"	9056	"Lymphoma, MALT"	18251
"5264"	9057	"Lymphoma, Mucosa Associated Lymphoid Tissue"	18251
"5265"	9058	"Lymphomas, MALT"	18251
"5266"	9059	"MALT Lymphomas"	18251
"5267"	9060	"Marginal Zone B Cell Lymphoma"	18251
"5268"	9061	"Mucosa Associated Lymphoid Tissue Lymphoma"	18251
"5269"	9062	"Hyperplasia, Reactive Lymphoid"	18988
"5270"	9063	"Lymphocytoma"	18988
"5271"	9064	"Lymphoid Hyperplasia, Reactive"	18988
"5272"	9065	"Hyperplasias, Reactive Lymphoid"	18988
"5273"	9066	"Lymphocytomas"	18988
"5274"	9067	"Lymphoid Hyperplasias, Reactive"	18988
"5275"	9068	"Pseudolymphomas"	18988
"5276"	9069	"Reactive Lymphoid Hyperplasia"	18988
"5277"	9070	"Reactive Lymphoid Hyperplasias"	18988
"5278"	9071	"Lymphocytic Lymphoma, Diffuse, Poorly-Differentiated"	20005
"5279"	9072	"Lymphoma, Centrocytic Small-Cell"	20005
"5280"	9073	"Lymphoma, Lymphocytic, Diffuse, Intermediate Differentiated"	20005
"5281"	9074	"Lymphoma, Lymphocytic, Diffuse, Poorly-Differentiated"	20005
"5282"	9075	"Lymphoma, Lymphocytic, Intermediate"	20005
"5283"	9076	"Lymphoma, Small-Cell, Centrocytic"	20005
"5284"	9077	"Mantle-Cell Lymphoma"	20005
"5285"	9078	"Mantle-Zone Lymphoma"	20005
"5286"	9079	"Diffuse Lymphocytic Lymphoma, Poorly-Differentiated"	20005
"5287"	9080	"Lymphocytic Lymphoma, Diffuse, Poorly Differentiated"	20005
"5288"	9081	"Centrocytic Small-Cell Lymphoma"	20005
"5289"	9082	"Centrocytic Small-Cell Lymphomas"	20005
"5290"	9083	"Diffuse Lymphocytic Lymphoma, Poorly Differentiated"	20005
"5291"	9084	"Lymphoma, Centrocytic Small Cell"	20005
"5292"	9085	"Lymphoma, Mantle Cell"	20005
"5293"	9086	"Lymphoma, Mantle-Zone"	20005
"5294"	9087	"Lymphomas, Centrocytic Small-Cell"	20005
"5295"	9088	"Lymphomas, Mantle-Cell"	20005
"5296"	9089	"Lymphomas, Mantle-Zone"	20005
"5297"	9090	"Mantle Cell Lymphoma"	20005
"5298"	9091	"Mantle Zone Lymphoma"	20005
"5299"	9092	"Mantle-Cell Lymphomas"	20005
"5300"	9093	"Mantle-Zone Lymphomas"	20005
"5301"	9094	"Small-Cell Lymphoma, Centrocytic"	20005
"5302"	9095	"Small-Cell Lymphomas, Centrocytic"	20005
"5303"	9096	"Extranodal NK-T-Cell Lymphoma"	25383
"5304"	9097	"Extranodal NK-T-Cell Lymphoma, Nasal"	25383
"5305"	9098	"Extranodal NK-T-Cell Lymphoma, Nasal Type"	25383
"5306"	9099	"Extranodal NK-T-Cell Lymphoma, Nasal and Nasal-Type"	25383
"5307"	9100	"Extranodal NK T Cell Lymphoma"	25383
"5308"	9101	"Extranodal NK T Cell Lymphoma, Nasal"	25383
"5309"	9102	"Extranodal NK T Cell Lymphoma, Nasal Type"	25383
"5310"	9103	"Extranodal NK T Cell Lymphoma, Nasal and Nasal Type"	25383
"5311"	9104	"Extranodal NK-T-Cell Lymphomas"	25383
"5312"	9105	"Lymphoma, Extranodal NK T Cell"	25383
"5313"	9106	"Lymphomas, Extranodal NK-T-Cell"	25383
"5314"	9107	"NK-T-Cell Lymphoma, Extranodal"	25383
"5315"	9108	"NK-T-Cell Lymphomas, Extranodal"	25383
"5316"	9109	"Primary Cutaneous Anaplastic Large Cell Lymphoma"	25423
"5317"	9110	"Primary Cutaneous CD30-positive Large T-Cell Lymphoma"	25423
"5318"	9111	"Primary Cutaneous CD30 positive Large T Cell Lymphoma"	25423
"5319"	9112	"Primary Effusion Lymphoma"	25551
"5320"	9113	"Effusion Lymphoma, Primary"	25551
"5321"	9114	"Effusion Lymphomas, Primary"	25551
"5322"	9115	"Lymphomas, Primary Effusion"	25551
"5323"	9116	"Primary Effusion Lymphomas"	25551
"5324"	9117	"Lymphoma, T-Cell, Enteropathy-Associated"	26824
"5325"	9118	"T-Cell Lymphoma, Enteropathy-Associated"	26824
"5326"	9119	"Enteropathy Associated T Cell Lymphoma"	26824
"5327"	9120	"Enteropathy-Associated T-Cell Lymphomas"	26824
"5328"	9121	"Lymphomas, Enteropathy-Associated T-Cell"	26824
"5329"	9122	"T Cell Lymphoma, Enteropathy Associated"	26824
"5330"	9123	"T-Cell Lymphomas, Enteropathy-Associated"	26824
"5331"	9124	"Composite Lymphomas"	26870
"5332"	9125	"Lymphoma, Composite"	26870
"5333"	9126	"Lymphomas, Composite"	26870
"5334"	9127	"Intraocular Lymphomas"	27908
"5335"	9128	"Lymphoma, Intraocular"	27908
"5336"	9129	"Lymphomas, Intraocular"	27908
"5337"	9130	"NHL protocol 8503"	112011
"5338"	9131	"UKALLXD ALL protocol, Medical Research Council"	112011
"5339"	9132	"UKCCSG NHL protocol 8503"	112011
"5340"	9133	"ALK protein, human"	118820
"5341"	9134	"ALK tyrosine kinase receptor"	118820
"5342"	9135	"ALK tyrosine kinase receptor precursor protein, human"	118820
"5343"	9136	"Alk protein, mouse"	118820
"5344"	9137	"Alk protein, rat"	118820
"5345"	9138	"CD246 antigen"	118820
"5346"	9139	"CD246 antigen, human"	118820
"5347"	9140	"CD246 antigen, mouse"	118820
"5348"	9141	"CD246 protein, human"	118820
"5349"	9142	"CD246 protein, mouse"	118820
"5350"	9143	"Tcrz protein, mouse"	118820
"5351"	9144	"anaplastic lymphoma kinase Ki-1, human"	118820
"5352"	9145	"anaplastic lymphoma kinase, human"	118820
"5353"	9146	"anaplastic lymphoma kinase, mouse"	118820
"5354"	9147	"anaplastic lymphoma kinase, rat"	118820
"5355"	9148	"anaplastic lymphoma receptor tyrosine kinase"	118820
"5356"	9149	"anaplastic lymphoma receptor tyrosine kinase, human"	118820
"5357"	9150	"anaplastic lymphoma receptor tyrosine kinase, mouse"	118820
"5358"	9151	"anaplastic lymphoma receptor tyrosine kinase, rat"	118820
"5359"	9152	"gastric adenocarcinoma"	500
"5360"	9153	"Gastric lymphoma"	500
"5361"	9154	"Primary gastric lymphoma"	500
"5362"	9155	"Lymphoma of the orbit"	229759
"5363"	9156	"Primary orbital lymphoma"	229759
"5364"	9157	"Small cell variant of anaplastic large cell lymphoma"	230736
"5365"	9158	"Lymphomatous ALL"	251710
"5366"	9159	"Abelson Leukemia Virus"	11
"5367"	9160	"Leukemia Virus, Abelson"	11
"5368"	9161	"Virus, Abelson Leukemia"	11
"5369"	9162	"AKR Virus"	1443
"5370"	9163	"Gross Virus"	1443
"5371"	9164	"AKR Viruses"	1443
"5372"	9165	"Virus, AKR"	1443
"5373"	9166	"Virus, Gross"	1443
"5374"	9167	"Viruses, AKR"	1443
"5375"	9168	"BLV"	2877
"5376"	9169	"Bovine Leukemia Virus"	2877
"5377"	9170	"Cattle Leukemia Virus"	2877
"5378"	9171	"Leukemia Virus, Cattle"	2877
"5379"	9172	"Virus, Bovine Leukemia"	2877
"5380"	9173	"Virus, Cattle Leukemia"	2877
"5381"	9174	"Di Guglielmo's Disease"	5758
"5382"	9175	"Erythremic Myelosis"	5758
"5383"	9176	"Erythroblastic Leukemia, Acute"	5758
"5384"	9177	"Erythroleukemia"	5758
"5385"	9178	"Leukemia, Myeloid, Acute, M6"	5758
"5386"	9179	"HEL"	5758
"5387"	9180	"Di Guglielmo Disease"	5758
"5388"	9181	"Acute Erythroblastic Leukemia"	5758
"5389"	9182	"Acute Erythroblastic Leukemias"	5758
"5390"	9183	"Di Guglielmos Disease"	5758
"5391"	9184	"Disease, Di Guglielmo"	5758
"5392"	9185	"Disease, Di Guglielmo's"	5758
"5393"	9186	"Erythremic Myeloses"	5758
"5394"	9187	"Erythroblastic Leukemias, Acute"	5758
"5395"	9188	"Erythroleukemias"	5758
"5396"	9189	"Leukemia, Acute Erythroblastic"	5758
"5397"	9190	"Leukemias, Acute Erythroblastic"	5758
"5398"	9191	"Myeloses, Erythremic"	5758
"5399"	9192	"Myelosis, Erythremic"	5758
"5400"	9193	"Cat Leukemia Virus"	6086
"5401"	9194	"FeLV"	6086
"5402"	9195	"Feline Lymphoma Virus"	6086
"5403"	9196	"Feline Leukemia Virus"	6086
"5404"	9197	"Cat Leukemia Viruses"	6086
"5405"	9198	"Feline Leukemia Viruses"	6086
"5406"	9199	"Feline Lymphoma Viruses"	6086
"5407"	9200	"Leukemia Virus, Cat"	6086
"5408"	9201	"Leukemia Viruses, Cat"	6086
"5409"	9202	"Leukemia Viruses, Feline"	6086
"5410"	9203	"Lymphoma Virus, Feline"	6086
"5411"	9204	"Lymphoma Viruses, Feline"	6086
"5412"	9205	"Friend Virus"	6435
"5413"	9206	"Rowson-Parr Virus"	6435
"5414"	9207	"Rowson Parr Virus"	6435
"5415"	9208	"Virus, Friend"	6435
"5416"	9209	"Virus, Rowson-Parr"	6435
"5417"	9210	"Leukemia L 1210"	8639
"5418"	9211	"L 1210, Leukemia"	8639
"5419"	9212	"L1210, Leukemia"	8639
"5420"	9213	"Lymphoma L5178"	8640
"5421"	9214	"L5178, Leukemia"	8640
"5422"	9215	"L5178, Lymphoma"	8640
"5423"	9216	"P388D(1) Leukemia"	8641
"5424"	9217	"P388"	8641
"5425"	9218	"Experimental Leukemia"	8642
"5426"	9219	"Experimental Leukemias"	8642
"5427"	9220	"Leukemia Model, Animal"	8642
"5428"	9221	"Leukemias, Experimental"	8642
"5429"	9222	"Animal Leukemia Model"	8642
"5430"	9223	"Animal Leukemia Models"	8642
"5431"	9224	"Leukemia Models, Animal"	8642
"5432"	9225	"Leukemia, Lymphocytic"	8644
"5433"	9226	"Lymphocytic Leukemia"	8644
"5434"	9227	"Lymphoid Leukemia"	8644
"5435"	9228	"Leukemias, Lymphocytic"	8644
"5436"	9229	"Leukemias, Lymphoid"	8644
"5437"	9230	"Lymphocytic Leukemias"	8644
"5438"	9231	"Lymphoid Leukemias"	8644
"5439"	9232	"Mast-Cell Leukemia"	8645
"5440"	9233	"Leukemia, Mast Cell"	8645
"5441"	9234	"Leukemias, Mast-Cell"	8645
"5442"	9235	"Mast Cell Leukemia"	8645
"5443"	9236	"Mast-Cell Leukemias"	8645
"5444"	9237	"Leukemia, Megakaryocytic"	8646
"5445"	9238	"Leukemia, Megakaryocytic, Acute"	8646
"5446"	9239	"Leukemia, Myeloid, Acute, M7"	8646
"5447"	9240	"Megakaryoblastic Leukemia, Acute"	8646
"5448"	9241	"Megakaryocytic Leukemia"	8646
"5449"	9242	"Megakaryocytic Leukemia, Acute"	8646
"5450"	9243	"Myeloid Leukemia, Acute, M7"	8646
"5451"	9244	"Acute Megakaryoblastic Leukemia"	8646
"5452"	9245	"Acute Megakaryoblastic Leukemias"	8646
"5453"	9246	"Acute Megakaryocytic Leukemia"	8646
"5454"	9247	"Acute Megakaryocytic Leukemias"	8646
"5455"	9248	"Leukemia, Acute Megakaryoblastic"	8646
"5456"	9249	"Leukemia, Acute Megakaryocytic"	8646
"5457"	9250	"Leukemias, Acute Megakaryoblastic"	8646
"5458"	9251	"Leukemias, Acute Megakaryocytic"	8646
"5459"	9252	"Leukemias, Megakaryocytic"	8646
"5460"	9253	"Megakaryoblastic Leukemias, Acute"	8646
"5461"	9254	"Megakaryocytic Leukemias"	8646
"5462"	9255	"Megakaryocytic Leukemias, Acute"	8646
"5463"	9256	"Leukemia, Plasmacytic"	8649
"5464"	9257	"Plasma Cell Leukemia"	8649
"5465"	9258	"Plasmacytic Leukemia"	8649
"5466"	9259	"Leukemias, Plasma Cell"	8649
"5467"	9260	"Leukemias, Plasmacytic"	8649
"5468"	9261	"Plasma Cell Leukemias"	8649
"5469"	9262	"Plasmacytic Leukemias"	8649
"5470"	9263	"Radiation-Induced Leukemia"	8650
"5471"	9264	"Leukemia, Radiation Induced"	8650
"5472"	9265	"Leukemias, Radiation-Induced"	8650
"5473"	9266	"Radiation Induced Leukemia"	8650
"5474"	9267	"Radiation-Induced Leukemias"	8650
"5475"	9268	"Moloney Leukemia Virus"	9637
"5476"	9269	"Leukemia Virus, Moloney"	9637
"5477"	9270	"Virus, Moloney Leukemia"	9637
"5478"	9271	"Graffi Virus"	9706
"5479"	9272	"Graffi's Chloroleukemic Strain"	9706
"5480"	9273	"Leukemia Viruses, Murine"	9706
"5481"	9274	"Mouse Leukemia Viruses"	9706
"5482"	9275	"Murine Leukemia Virus"	9706
"5483"	9276	"Murine Leukemia Viruses"	9706
"5484"	9277	"Graffi Chloroleukemic Strain"	9706
"5485"	9278	"Graffis Chloroleukemic Strain"	9706
"5486"	9279	"Leukemia Viruses, Mouse"	9706
"5487"	9280	"Preleukemias"	11857
"5488"	9281	"B-Cell Leukemia"	15810
"5489"	9282	"B-Lymphocytic Leukemia"	15810
"5490"	9283	"Leukemia, Lymphocytic, B-Cell"	15810
"5491"	9284	"Lymphocytic Leukemia, B-Cell"	15810
"5492"	9285	"Leukemia, Lymphocytic, B Cell"	15810
"5493"	9286	"B Cell Leukemia"	15810
"5494"	9287	"B Lymphocytic Leukemia"	15810
"5495"	9288	"B-Cell Acute Leukemia"	15810
"5496"	9289	"B-Cell Lymphocytic Leukemia"	15810
"5497"	9290	"B-Cell Lymphocytic Leukemias"	15810
"5498"	9291	"B-Lymphocytic Leukemias"	15810
"5499"	9292	"Leukemia, B Cell"	15810
"5500"	9293	"Leukemia, B-Cell Lymphocytic"	15810
"5501"	9294	"Leukemia, B-Lymphocytic"	15810
"5502"	9295	"Leukemias, B-Cell"	15810
"5503"	9296	"Leukemias, B-Cell Lymphocytic"	15810
"5504"	9297	"Leukemias, B-Lymphocytic"	15810
"5505"	9298	"Lymphocytic Leukemia, B Cell"	15810
"5506"	9299	"Lymphocytic Leukemias, B-Cell"	15810
"5507"	9300	"Leukemia, Pre-B-Cell"	15812
"5508"	9301	"Pre-B-Cell Leukemia"	15812
"5509"	9302	"Pre B-ALL"	15812
"5510"	9303	"Pre-B ALL"	15812
"5511"	9304	"Precursor B-Cell Lymphoblastic Leukemia"	15812
"5512"	9305	"Precursor B-Cell Lymphoblastic Lymphoma"	15812
"5513"	9306	"Leukemia, Pre B Cell"	15812
"5514"	9307	"Leukemias, Pre-B-Cell"	15812
"5515"	9308	"Pre B ALL"	15812
"5516"	9309	"Pre B Cell Leukemia"	15812
"5517"	9310	"Pre-B-Cell Leukemias"	15812
"5518"	9311	"Precursor B Cell Lymphoblastic Leukemia"	15812
"5519"	9312	"Precursor B Cell Lymphoblastic Leukemia Lymphoma"	15812
"5520"	9313	"Precursor B Cell Lymphoblastic Lymphoma"	15812
"5521"	9314	"Leukemia, Lymphocytic, T-Cell"	15814
"5522"	9315	"Lymphocytic Leukemia, T-Cell"	15814
"5523"	9316	"T-Cell Leukemia"	15814
"5524"	9317	"T-Lymphocytic Leukemia"	15814
"5525"	9318	"Leukemia, Lymphocytic, T Cell"	15814
"5526"	9319	"T Lymphocytic Leukemia"	15814
"5527"	9320	"Leukemia, T Cell"	15814
"5528"	9321	"Leukemia, T Lymphocytic"	15814
"5529"	9322	"Leukemia, T-Cell Lymphocytic"	15814
"5530"	9323	"Leukemia, T-Lymphocytic"	15814
"5531"	9324	"Leukemias, T Lymphocytic"	15814
"5532"	9325	"Leukemias, T-Cell"	15814
"5533"	9326	"Leukemias, T-Cell Lymphocytic"	15814
"5534"	9327	"Leukemias, T-Lymphocytic"	15814
"5535"	9328	"Lymphocytic Leukemia, T"	15814
"5536"	9329	"Lymphocytic Leukemia, T Cell"	15814
"5537"	9330	"Lymphocytic Leukemias, T"	15814
"5538"	9331	"Lymphocytic Leukemias, T-Cell"	15814
"5539"	9332	"T Cell Leukemia"	15814
"5540"	9333	"T Lymphocytic Leukemias"	15814
"5541"	9334	"T-Cell Leukemias"	15814
"5542"	9335	"T-Cell Lymphocytic Leukemia"	15814
"5543"	9336	"T-Cell Lymphocytic Leukemias"	15814
"5544"	9337	"T-Lymphocytic Leukemias"	15814
"5545"	9338	"ATLL"	15815
"5546"	9339	"HTLV I Associated T Cell Leukemia Lymphoma"	15815
"5547"	9340	"HTLV-Associated Leukemia-Lymphoma"	15815
"5548"	9341	"HTLV-I-Associated T-Cell Leukemia-Lymphoma"	15815
"5549"	9342	"Human T Lymphotropic Virus Associated Leukemia Lymphoma"	15815
"5550"	9343	"Human T Lymphotropic Virus-Associated Leukemia-Lymphoma"	15815
"5551"	9344	"Human T-Cell Leukemia-Lymphoma"	15815
"5552"	9345	"Leukemia Lymphoma, Adult T Cell"	15815
"5553"	9346	"Leukemia Lymphoma, T Cell, Acute, HTLV I Associated"	15815
"5554"	9347	"Leukemia, Adult T-Cell"	15815
"5555"	9348	"Leukemia-Lymphoma, T-Cell, Acute, HTLV-I-Associated"	15815
"5556"	9349	"T Cell Leukemia Lymphoma, HTLV I Associated"	15815
"5557"	9350	"T Cell Leukemia, Adult"	15815
"5558"	9351	"T-Cell Leukemia, Adult"	15815
"5559"	9352	"T-Cell Leukemia-Lymphoma, Adult"	15815
"5560"	9353	"T-Cell Leukemia-Lymphoma, HTLV-I-Associated"	15815
"5561"	9354	"Adult T-Cell Leukemia"	15815
"5562"	9355	"Adult T-Cell Leukemia-Lymphoma"	15815
"5563"	9356	"Adult T-Cell Leukemia-Lymphomas"	15815
"5564"	9357	"Adult T-Cell Leukemias"	15815
"5565"	9358	"HTLV Associated Leukemia Lymphoma"	15815
"5566"	9359	"HTLV-Associated Leukemia-Lymphomas"	15815
"5567"	9360	"HTLV-I-Associated T-Cell Leukemia-Lymphomas"	15815
"5568"	9361	"Human T Cell Leukemia Lymphoma"	15815
"5569"	9362	"Human T-Cell Leukemia-Lymphomas"	15815
"5570"	9363	"Leukemia, Adult T Cell"	15815
"5571"	9364	"Leukemia-Lymphoma, HTLV-Associated"	15815
"5572"	9365	"Leukemia-Lymphoma, HTLV-I-Associated T-Cell"	15815
"5573"	9366	"Leukemia-Lymphoma, Human T-Cell"	15815
"5574"	9367	"Leukemia-Lymphomas, Adult T-Cell"	15815
"5575"	9368	"Leukemia-Lymphomas, HTLV-Associated"	15815
"5576"	9369	"Leukemia-Lymphomas, HTLV-I-Associated T-Cell"	15815
"5577"	9370	"Leukemia-Lymphomas, Human T-Cell"	15815
"5578"	9371	"Leukemias, Adult T-Cell"	15815
"5579"	9372	"T Cell Leukemia Lymphoma, Adult"	15815
"5580"	9373	"T-Cell Leukemia-Lymphoma, Human"	15815
"5581"	9374	"T-Cell Leukemia-Lymphomas, Adult"	15815
"5582"	9375	"T-Cell Leukemia-Lymphomas, HTLV-I-Associated"	15815
"5583"	9376	"T-Cell Leukemia-Lymphomas, Human"	15815
"5584"	9377	"T-Cell Leukemias, Adult"	15815
"5585"	9378	"Prolymphocytic Leukemia"	15817
"5586"	9379	"Leukemias, Prolymphocytic"	15817
"5587"	9380	"Prolymphocytic Leukemias"	15817
"5588"	9381	"Neutrophilic Leukemia, Chronic"	15821
"5589"	9382	"Chronic Neutrophilic Leukemia"	15821
"5590"	9383	"Chronic Neutrophilic Leukemias"	15821
"5591"	9384	"Leukemia, Chronic Neutrophilic"	15821
"5592"	9385	"Leukemias, Chronic Neutrophilic"	15821
"5593"	9386	"Neutrophilic Leukemias, Chronic"	15821
"5594"	9387	"Basophilic Leukemia, Acute"	15823
"5595"	9388	"Acute Basophilic Leukemia"	15823
"5596"	9389	"Acute Basophilic Leukemias"	15823
"5597"	9390	"Basophilic Leukemias, Acute"	15823
"5598"	9391	"Leukemia, Acute Basophilic"	15823
"5599"	9392	"Leukemias, Acute Basophilic"	15823
"5600"	9393	"Eosinophilic Leukemia, Acute"	15824
"5601"	9394	"Acute Eosinophilic Leukemia"	15824
"5602"	9395	"Acute Eosinophilic Leukemias"	15824
"5603"	9396	"Eosinophilic Leukemias, Acute"	15824
"5604"	9397	"Leukemia, Acute Eosinophilic"	15824
"5605"	9398	"Leukemias, Acute Eosinophilic"	15824
"5606"	9399	"Leukemia, Myeloid, Acute, M3"	15825
"5607"	9400	"Leukemia, Progranulocytic"	15825
"5608"	9401	"Myeloid Leukemia, Acute, M3"	15825
"5609"	9402	"Progranulocytic Leukemia"	15825
"5610"	9403	"Promyelocytic Leukemia, Acute"	15825
"5611"	9404	"AML M3"	15825
"5612"	9405	"Acute Promyelocytic Leukemia"	15825
"5613"	9406	"Leukemia, Acute Promyelocytic"	15825
"5614"	9407	"M3 ANLL"	15825
"5615"	9408	"ANLL, M3"	15825
"5616"	9409	"Acute Promyelocytic Leukemias"	15825
"5617"	9410	"Feline Leukemia"	16663
"5618"	9411	"Feline Leukemias"	16663
"5619"	9412	"Leukemias, Feline"	16663
"5620"	9413	"RadLV"	16778
"5621"	9414	"Leukemia Virus, Radiation"	16778
"5622"	9415	"Leukemia Viruses, Radiation"	16778
"5623"	9416	"Radiation Leukemia Viruses"	16778
"5624"	9417	"Gibbon ape leukemia virus"	17852
"5625"	9418	"GALV"	17852
"5626"	9419	"Graft vs Leukemia Response"	20026
"5627"	9420	"Graft-vs-Leukemia Effect"	20026
"5628"	9421	"Graft-vs-Leukemia Response"	20026
"5629"	9422	"Effect, Graft-vs-Leukemia"	20026
"5630"	9423	"Effects, Graft-vs-Leukemia"	20026
"5631"	9424	"Graft-vs-Leukemia Effects"	20026
"5632"	9425	"Graft-vs-Leukemia Responses"	20026
"5633"	9426	"Response, Graft-vs-Leukemia"	20026
"5634"	9427	"Responses, Graft-vs-Leukemia"	20026
"5635"	9428	"Leukemia, Lymphocytic, Large Granular"	25259
"5636"	9429	"Leukemia, Natural Killer Cell Large Granular Lymphocytic"	25259
"5637"	9430	"Leukemia, T-Cell Large Granular Lymphocytic"	25259
"5638"	9431	"Natural Killer Cell Large Granular Lymphocytic Leukemia"	25259
"5639"	9432	"T-Cell Large Granular Lymphocytic Leukemia"	25259
"5640"	9433	"Aggressive NK Cell Leukemia"	25259
"5641"	9434	"Aggressive Natural Killer Cell Leukemia"	25259
"5642"	9435	"LGL Leukemia"	25259
"5643"	9436	"Large Granular Lymphocyte Leukemia"	25259
"5644"	9437	"Large Granular Lymphocytosis"	25259
"5645"	9438	"Leukemia, LGL"	25259
"5646"	9439	"Leukemia, NK-LGL"	25259
"5647"	9440	"Leukemia, T-LGL"	25259
"5648"	9441	"Lymphoproliferative Disease of Granular Lymphocytes"	25259
"5649"	9442	"Lymphoproliferative Disease of Large Granular Lymphocytes"	25259
"5650"	9443	"NK-Cell Large Granular Lymphocytic Leukemia"	25259
"5651"	9444	"NK-LGL Leukemia"	25259
"5652"	9445	"T-Cell Large Granular Lymphocyte Leukemia"	25259
"5653"	9446	"T-LGL Leukemia"	25259
"5654"	9447	"Granular Lymphocytoses, Large"	25259
"5655"	9448	"Granular Lymphocytosis, Large"	25259
"5656"	9449	"LGL Leukemias"	25259
"5657"	9450	"Large Granular Lymphocytoses"	25259
"5658"	9451	"Leukemia, NK LGL"	25259
"5659"	9452	"Leukemia, T Cell Large Granular Lymphocytic"	25259
"5660"	9453	"Leukemia, T LGL"	25259
"5661"	9454	"Leukemias, LGL"	25259
"5662"	9455	"Leukemias, NK-LGL"	25259
"5663"	9456	"Leukemias, T-LGL"	25259
"5664"	9457	"Lymphocytoses, Large Granular"	25259
"5665"	9458	"Lymphocytosis, Large Granular"	25259
"5666"	9459	"NK Cell Large Granular Lymphocytic Leukemia"	25259
"5667"	9460	"NK LGL Leukemia"	25259
"5668"	9461	"NK-LGL Leukemias"	25259
"5669"	9462	"T Cell Large Granular Lymphocyte Leukemia"	25259
"5670"	9463	"T Cell Large Granular Lymphocytic Leukemia"	25259
"5671"	9464	"T LGL Leukemia"	25259
"5672"	9465	"T-LGL Leukemias"	25259
"5673"	9466	"B-Cell Prolymphocytic Leukemia"	25391
"5674"	9467	"B Cell Prolymphocytic Leukemia"	25391
"5675"	9468	"B-Cell Prolymphocytic Leukemias"	25391
"5676"	9469	"Leukemia, B-Cell Prolymphocytic"	25391
"5677"	9470	"Leukemias, B-Cell Prolymphocytic"	25391
"5678"	9471	"Prolymphocytic Leukemia, B-Cell"	25391
"5679"	9472	"Prolymphocytic Leukemias, B-Cell"	25391
"5680"	9473	"Juvenile Chronic Myelogenous Leukemia"	25413
